TAX-3888,TAX-3847,TAX-3880,TAX-1063,TAX-1061,TAX-287,TAX-4577,TAX-4081,TAX-9606,TAX-3708,TAX-3562,TAX-382,TAX-1488,TAX-4932,TAX-548,TAX-1718,TAX-4513,TAX-4530,TAX-4565,TAX-573,TAX-4097,TAX-4113,TAX-1423,TAX-294,TAX-1773,TAX-1148,TAX-303,TAX-2336,TAX-9913,TAX-2287,TAX-3055,TAX-1097,TAX-2190,TAX-1280,TAX-358,TAX-4058,TAX-3702,TAX-3988,TAX-1772
0.001028806,0.0,0.0,0.0,0.0,0.0,0.0,0.00069794286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0009818932,0.0,0.014810441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005288767,0.0014619007,0.0016449556,0.0,0.0011222084,0.0018870771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00495442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005288767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007151029,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0009818958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002900566,0.0,0.0,0.0
0.001028806,0.0,0.0,0.014810441,0.0,0.0,0.0,0.0,0.0,0.0,0.0019157088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005341876,0.002900573,0.0,0.0,0.007412896
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019157088,0.0,0.013616552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011737101,0.0,0.0,0.0047285776,0.0,0.0,0.010003997,0.0,0.0,0.0016058597,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018398907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014947673,0.007412896
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049544037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0055778576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011222084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.001028806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004090318,0.0,0.0,0.0,0.0,0.0016449526,0.00091994536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0015199871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.007348632,0.0,0.0,0.00061135116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005952363,0.0,0.0,0.0077089267,0.0,0.0,0.0,0.0,0.0,0.0014619034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014947673,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010121429,0.0,0.0,0.0,0.0,0.0,0.0,0.00091994536,0.0,0.0018870733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018792056,0.010003997,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0015199928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026854388,0.0,0.0014619034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.014084454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002900573,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.001028806,0.0009818958,0.007348606,0.014810441,0.014084521,0.00061135116,0.0015199871,0.0006979448,3.35048e-05,0.00495442,0.0019157088,0.0059523867,0.013616552,0.0001305195,0.0077089267,0.01012148,0.004090318,0.00071225007,0.002685427,0.005288767,0.0014619034,0.0016449526,0.00091994536,0.0011222116,0.0018870811,0.0027685487,0.0008402242,0.011737101,0.002591213,0.0055778576,0.0047285776,0.007151044,0.0018792056,0.010003997,0.005341876,0.002900573,0.0016058597,0.014947673,0.0074129147
2.6406035,3.2810686,7.093254,4.454976,3.3802817,2.125582,2.9166667,4.6250415,0.21438403,4.7413793,4.980843,3.547619,6.365741,3.0160487,5.18617,4.576923,5.59555,4.5333333,5.773672,3.3486707,4.297994,4.261745,3.0864198,2.3737917,3.6631944,4.1860466,1.8914474,5.223005,3.9054725,5.459337,4.5980706,2.3643093,2.1178637,3.4742467,4.5,6.504525,4.3764987,4.529148,4.4788733
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025446175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00023132884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7832225e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8847733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.1337208,0.0,5.783221e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7543857,0.0,0.0,0.0,0.0,1.0690788,1.4272557,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.084011,0.0,0.0,0.0,2.080517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2025013,1.7185824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7045676,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.3849758,0.0,0.0,1.0654107,5.783219e-05,0.74233675,0.0,1.4999992,0.0,1.8815707,0.0,0.0,0.0,0.0,0.0,1.7382404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5587522,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1.2322272,0.0,0.0,0.0,0.0,0.0,0.0,1.0536397,0.0,0.0,0.0,0.0,1.1923074,0.0,2.0740736,0.0,0.0,2.1203434,1.8624157,0.0,0.0,2.0833328,1.7906972,0.0,0.0,1.7910444,0.0,1.3183277,0.0,0.0,0.0,1.4722219,0.0,0.0,1.3452911,1.3521124
1.0699584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.8928573,0.0,0.0,0.0,0.93023276,0.0,0.0,0.0,0.0,0.0,1.8518523,0.0,2.0833337,0.0,2.6178017,0.0,2.0207856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5168132,2.5234747,0.0,1.9954823,0.0,1.5625004,1.4732968,0.0,0.0,1.3574663,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.4614803,0.0,0.0,0.0,1.7350174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6354032,1.7937719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3362501,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8161873,0.0,0.0,0.0,1.5258216,0.0,0.0,1.3379583,0.0,1.269157,0.0,1.3571428,0.0,1.678657,0.0,0.0,0.0,0.0,0.0,1.8404907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9892086,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0465126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8954687,0.0,0.0,0.0,0.0,0.8840469,0.8862808,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1.9431298,0.0,0.0,0.0,0.0,0.0,0.0,1.9157107,0.0,0.0,0.0,0.0,1.8461556,0.0,1.5259274,0.0,0.0,1.6332394,1.895975,0.0,0.0,1.892363,1.9302344,0.0,0.0,2.2139325,0.0,2.5723498,0.0,0.0,0.0,2.0555575,0.0,0.0,2.2421546,1.6619734
0.0,1.1614413,0.0,0.0,0.0,0.91632956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9139018,1.0741149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1418865,0.0,0.0,0.0,0.0,0.0
0.109739475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
