TAX-3888,TAX-3847,TAX-3880,TAX-1063,TAX-1061,TAX-287,TAX-4577,TAX-4081,TAX-9606,TAX-3708,TAX-3562,TAX-382,TAX-1488,TAX-4932,TAX-548,TAX-1718,TAX-4513,TAX-4530,TAX-4565,TAX-573,TAX-4097,TAX-4113,TAX-1423,TAX-294,TAX-1773,TAX-1148,TAX-303,TAX-2336,TAX-9913,TAX-2287,TAX-3055,TAX-1097,TAX-2190,TAX-1280,TAX-358,TAX-4058,TAX-3702,TAX-3988,TAX-1772
0.247557003257329,0.1266233766233766,0.203125,0.20202020202020202,0.1728395061728395,0.09579439252336448,0.10774410774410774,0.18336886993603413,0.2667238421955403,0.2231404958677686,0.22009569377990432,0.15060240963855423,0.15217391304347827,0.20336134453781513,0.06382978723404255,0.10071942446043165,0.06806282722513089,0.23659305993690852,0.20689655172413793,0.04666666666666667,0.12615384615384614,0.14074074074074075,0.08544303797468354,0.08960573476702509,0.30943396226415093,0.12886597938144329,0.10185185185185185,0.047619047619047616,0.11827956989247312,0.14666666666666667,0.06349206349206349,0.13380281690140844,0.1198501872659176,0.18461538461538463,0.08,0.2543103448275862,0.24583333333333332,0.08235294117647059,0.21052631578947367
0.10749185667752444,0.048701298701298704,0.140625,0.18181818181818182,0.1419753086419753,0.08177570093457943,0.04040404040404041,0.12153518123667377,0.19639794168096056,0.19834710743801653,0.07655502392344497,0.12048192771084337,0.11956521739130435,0.17983193277310924,0.04964539007092199,0.06474820143884892,0.04712041884816754,0.0694006309148265,0.06896551724137931,0.03333333333333333,0.052307692307692305,0.1111111111111111,0.07278481012658228,0.08243727598566308,0.2792452830188679,0.061855670103092786,0.09567901234567901,0.02857142857142857,0.10752688172043011,0.12666666666666668,0.015873015873015872,0.07042253521126761,0.06367041198501873,0.15384615384615385,0.06666666666666667,0.15948275862068967,0.1375,0.058823529411764705,0.15789473684210525
0.03908794788273615,0.025974025974025976,0.0390625,0.0707070707070707,0.05555555555555555,0.037383177570093455,0.006734006734006734,0.0767590618336887,0.11149228130360206,0.17355371900826447,0.03349282296650718,0.0783132530120482,0.06521739130434782,0.10084033613445378,0.02127659574468085,0.03597122302158273,0.010471204188481676,0.022082018927444796,0.005747126436781609,0.006666666666666667,0.009230769230769232,0.08148148148148149,0.03481012658227848,0.03225806451612903,0.16981132075471697,0.030927835051546393,0.027777777777777776,0.0,0.016129032258064516,0.06,0.0,0.028169014084507043,0.011235955056179775,0.1076923076923077,0.02,0.05172413793103448,0.029166666666666667,0.023529411764705882,0.0935672514619883
0.006514657980456026,0.003246753246753247,0.0078125,0.0,0.0,0.002336448598130841,0.0,0.008528784648187633,0.008576329331046312,0.0,0.0,0.04216867469879518,0.0,0.0016806722689075631,0.0,0.007194244604316547,0.0,0.0,0.0,0.0,0.0,0.025925925925925925,0.006329113924050633,0.0,0.026415094339622643,0.0,0.0,0.0,0.0,0.02666666666666667,0.0,0.0,0.0,0.05384615384615385,0.0,0.008620689655172414,0.0125,0.0,0.04093567251461988
0.30293159609120524,0.2597402597402597,0.3125,0.26262626262626265,0.3395061728395062,0.2850467289719626,0.27946127946127947,0.279317697228145,0.21355060034305318,0.2644628099173554,0.23923444976076555,0.3795180722891566,0.17391304347826086,0.2235294117647059,0.2198581560283688,0.3237410071942446,0.09947643979057591,0.2618296529968454,0.25287356321839083,0.23333333333333334,0.27692307692307694,0.1814814814814815,0.30063291139240506,0.26881720430107525,0.3886792452830189,0.31443298969072164,0.25,0.20952380952380953,0.14516129032258066,0.18,0.23015873015873015,0.3380281690140845,0.44569288389513106,0.3076923076923077,0.19333333333333333,0.5301724137931034,0.2375,0.21176470588235294,0.3742690058479532
0.18566775244299674,0.1590909090909091,0.0546875,0.23232323232323232,0.24691358024691357,0.17289719626168223,0.13804713804713806,0.1535181236673774,0.1312178387650086,0.18181818181818182,0.1674641148325359,0.19879518072289157,0.09782608695652174,0.15798319327731092,0.15602836879432624,0.23741007194244604,0.06806282722513089,0.15457413249211358,0.14942528735632185,0.16,0.13538461538461538,0.09259259259259259,0.1962025316455696,0.15412186379928317,0.24528301886792453,0.211340206185567,0.16358024691358025,0.08571428571428572,0.08602150537634409,0.10666666666666667,0.16666666666666666,0.2605633802816901,0.27340823970037453,0.24615384615384617,0.13333333333333333,0.28879310344827586,0.15416666666666667,0.16470588235294117,0.25146198830409355
0.06840390879478828,0.022727272727272728,0.0,0.06060606060606061,0.09876543209876543,0.053738317757009345,0.04040404040404041,0.042643923240938165,0.03173241852487135,0.0743801652892562,0.09569377990430622,0.0963855421686747,0.0,0.040336134453781515,0.07801418439716312,0.07913669064748201,0.010471204188481676,0.03470031545741325,0.040229885057471264,0.03333333333333333,0.027692307692307693,0.018518518518518517,0.056962025316455694,0.017921146953405017,0.1018867924528302,0.08247422680412371,0.040123456790123455,0.0,0.010752688172043012,0.0,0.031746031746031744,0.14788732394366197,0.07865168539325842,0.15384615384615385,0.02,0.07327586206896551,0.029166666666666667,0.03529411764705882,0.1111111111111111
0.026058631921824105,0.003246753246753247,0.0,0.020202020202020204,0.043209876543209874,0.018691588785046728,0.0,0.01279317697228145,0.004288164665523156,0.0,0.03349282296650718,0.04216867469879518,0.0,0.015126050420168067,0.0070921985815602835,0.02158273381294964,0.0,0.0,0.011494252873563218,0.013333333333333334,0.006153846153846154,0.003703703703703704,0.0189873417721519,0.0,0.018867924528301886,0.015463917525773196,0.0,0.0,0.005376344086021506,0.0,0.007936507936507936,0.07042253521126761,0.033707865168539325,0.06923076923076923,0.013333333333333334,0.02586206896551724,0.0125,0.0,0.023391812865497075
0.14006514657980457,0.07467532467532467,0.078125,0.16161616161616163,0.1419753086419753,0.08411214953271028,0.05723905723905724,0.16204690831556504,0.1346483704974271,0.19834710743801653,0.07655502392344497,0.14457831325301204,0.09782608695652174,0.1546218487394958,0.05673758865248227,0.09352517985611511,0.031413612565445025,0.04416403785488959,0.05172413793103448,0.02666666666666667,0.05846153846153846,0.07037037037037037,0.06962025316455696,0.08243727598566308,0.23018867924528302,0.09278350515463918,0.08641975308641975,0.01904761904761905,0.08602150537634409,0.08,0.031746031746031744,0.07042253521126761,0.07116104868913857,0.18461538461538463,0.06666666666666667,0.21551724137931033,0.09166666666666666,0.07058823529411765,0.12280701754385964
0.03257328990228013,0.022727272727272728,0.015625,0.030303030303030304,0.05555555555555555,0.04906542056074766,0.020202020202020204,0.07462686567164178,0.10120068610634649,0.17355371900826447,0.0430622009569378,0.0783132530120482,0.021739130434782608,0.11596638655462185,0.02127659574468085,0.06474820143884892,0.0,0.01892744479495268,0.017241379310344827,0.006666666666666667,0.012307692307692308,0.040740740740740744,0.0379746835443038,0.03942652329749104,0.15849056603773584,0.04639175257731959,0.033950617283950615,0.0,0.021505376344086023,0.04,0.007936507936507936,0.035211267605633804,0.0299625468164794,0.15384615384615385,0.02666666666666667,0.05603448275862069,0.029166666666666667,0.023529411764705882,0.08187134502923976
0.006514657980456026,0.006493506493506494,0.0,0.0,0.018518518518518517,0.004672897196261682,0.003367003367003367,0.0042643923240938165,0.044596912521440824,0.1487603305785124,0.009569377990430622,0.04819277108433735,0.0,0.03697478991596639,0.0,0.014388489208633094,0.0,0.006309148264984227,0.0,0.0,0.0,0.025925925925925925,0.00949367088607595,0.0,0.01509433962264151,0.015463917525773196,0.0,0.0,0.0,0.0,0.0,0.02112676056338028,0.0149812734082397,0.08461538461538462,0.0,0.0,0.0,0.0,0.017543859649122806
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004288164665523156,0.0,0.0,0.006024096385542169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037735849056603774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003745318352059925,0.046153846153846156,0.0,0.0,0.0,0.0,0.005847953216374269
0.18566775244299674,0.22077922077922077,0.3671875,0.43434343434343436,0.4074074074074074,0.14719626168224298,0.23232323232323232,0.34541577825159914,0.4090909090909091,0.24793388429752067,0.22488038277511962,0.25301204819277107,0.15217391304347827,0.280672268907563,0.1702127659574468,0.17985611510791366,0.20418848167539266,0.2113564668769716,0.12643678160919541,0.06666666666666667,0.21846153846153846,0.40370370370370373,0.14556962025316456,0.15770609318996415,0.41509433962264153,0.211340206185567,0.1697530864197531,0.09523809523809523,0.16666666666666666,0.15333333333333332,0.2698412698412698,0.33098591549295775,0.1797752808988764,0.3,0.16666666666666666,0.3146551724137931,0.4708333333333333,0.11764705882352941,0.26900584795321636
0.14006514657980457,0.15584415584415584,0.34375,0.37373737373737376,0.37037037037037035,0.1308411214953271,0.15824915824915825,0.2771855010660981,0.27101200686106347,0.2066115702479339,0.1674641148325359,0.2289156626506024,0.13043478260869565,0.23697478991596638,0.1347517730496454,0.1510791366906475,0.10471204188481675,0.08201892744479496,0.09195402298850575,0.04,0.12615384615384614,0.3148148148148148,0.12341772151898735,0.14695340501792115,0.3584905660377358,0.16494845360824742,0.1574074074074074,0.06666666666666667,0.15591397849462366,0.13333333333333333,0.19047619047619047,0.30985915492957744,0.149812734082397,0.24615384615384617,0.14,0.25862068965517243,0.13333333333333333,0.058823529411764705,0.23391812865497075
0.06514657980456026,0.05194805194805195,0.234375,0.23232323232323232,0.2839506172839506,0.07710280373831775,0.050505050505050504,0.1279317697228145,0.137221269296741,0.17355371900826447,0.11483253588516747,0.20481927710843373,0.07608695652173914,0.13277310924369748,0.09929078014184398,0.10071942446043165,0.031413612565445025,0.022082018927444796,0.017241379310344827,0.02666666666666667,0.027692307692307693,0.16666666666666666,0.07278481012658228,0.08243727598566308,0.27547169811320754,0.08247422680412371,0.07716049382716049,0.0380952380952381,0.07526881720430108,0.06666666666666667,0.023809523809523808,0.23943661971830985,0.12359550561797752,0.2076923076923077,0.07333333333333333,0.1206896551724138,0.041666666666666664,0.023529411764705882,0.1871345029239766
0.009771986970684038,0.012987012987012988,0.09375,0.050505050505050504,0.15432098765432098,0.009345794392523364,0.020202020202020204,0.008528784648187633,0.03173241852487135,0.03305785123966942,0.03827751196172249,0.18072289156626506,0.0,0.01680672268907563,0.0,0.014388489208633094,0.010471204188481676,0.0,0.011494252873563218,0.0,0.003076923076923077,0.044444444444444446,0.022151898734177215,0.007168458781362007,0.07169811320754717,0.030927835051546393,0.006172839506172839,0.02857142857142857,0.03225806451612903,0.04666666666666667,0.007936507936507936,0.1267605633802817,0.07116104868913857,0.09230769230769231,0.03333333333333333,0.02586206896551724,0.016666666666666666,0.0,0.0935672514619883
0.31921824104234525,0.31493506493506496,0.1875,0.46464646464646464,0.3950617283950617,0.4649532710280374,0.27946127946127947,0.29850746268656714,0.379073756432247,0.512396694214876,0.3875598086124402,0.4457831325301205,0.5434782608695652,0.426890756302521,0.425531914893617,0.5035971223021583,0.31413612565445026,0.277602523659306,0.3275862068965517,0.41333333333333333,0.24923076923076923,0.3074074074074074,0.4462025316455696,0.3835125448028674,0.5358490566037736,0.3556701030927835,0.4444444444444444,0.4666666666666667,0.3279569892473118,0.49333333333333335,0.30158730158730157,0.3028169014084507,0.43820224719101125,0.5615384615384615,0.3933333333333333,0.25,0.1875,0.49411764705882355,0.5146198830409356
0.14332247557003258,0.1266233766233766,0.0625,0.3333333333333333,0.2777777777777778,0.2967289719626168,0.1447811447811448,0.15991471215351813,0.2444253859348199,0.3140495867768595,0.20095693779904306,0.24096385542168675,0.40217391304347827,0.26554621848739496,0.2907801418439716,0.30935251798561153,0.15706806282722513,0.13564668769716087,0.21264367816091953,0.19333333333333333,0.16923076923076924,0.2,0.2468354430379747,0.24014336917562723,0.3886792452830189,0.20618556701030927,0.30864197530864196,0.2571428571428571,0.20967741935483872,0.26666666666666666,0.14285714285714285,0.24647887323943662,0.2958801498127341,0.36923076923076925,0.26,0.1336206896551724,0.07916666666666666,0.24705882352941178,0.30409356725146197
0.02280130293159609,0.016233766233766232,0.0,0.10101010101010101,0.11728395061728394,0.0794392523364486,0.050505050505050504,0.02771855010660981,0.07289879931389365,0.03305785123966942,0.09090909090909091,0.12048192771084337,0.021739130434782608,0.03865546218487395,0.07092198581560284,0.07194244604316546,0.015706806282722512,0.01892744479495268,0.028735632183908046,0.02,0.033846153846153845,0.05925925925925926,0.04746835443037975,0.043010752688172046,0.1660377358490566,0.08247422680412371,0.05555555555555555,0.02857142857142857,0.05913978494623656,0.04,0.023809523809523808,0.15492957746478872,0.09737827715355805,0.17692307692307693,0.08,0.04310344827586207,0.0125,0.047058823529411764,0.14619883040935672
0.0,0.0,0.0,0.0,0.024691358024691357,0.004672897196261682,0.0,0.0,0.010291595197255575,0.0,0.0,0.08433734939759036,0.0,0.0016806722689075631,0.0070921985815602835,0.014388489208633094,0.0,0.0,0.0,0.0,0.0,0.0,0.012658227848101266,0.0,0.01509433962264151,0.020618556701030927,0.0,0.0,0.0,0.0,0.0,0.028169014084507043,0.0149812734082397,0.1,0.0,0.004310344827586207,0.0,0.0,0.023391812865497075
0.3713355048859935,0.34415584415584416,0.4765625,0.5454545454545454,0.5,0.24065420560747663,0.3771043771043771,0.43923240938166314,0.5608919382504288,0.4214876033057851,0.45933014354066987,0.37349397590361444,0.2717391304347826,0.4050420168067227,0.28368794326241137,0.2949640287769784,0.3507853403141361,0.444794952681388,0.3793103448275862,0.20666666666666667,0.39384615384615385,0.4666666666666667,0.2848101265822785,0.23655913978494625,0.5660377358490566,0.3711340206185567,0.22530864197530864,0.2,0.25268817204301075,0.28,0.4444444444444444,0.3591549295774648,0.3258426966292135,0.43846153846153846,0.2866666666666667,0.2974137931034483,0.6875,0.32941176470588235,0.4269005847953216
0.254071661237785,0.2564935064935065,0.3359375,0.35353535353535354,0.38271604938271603,0.1705607476635514,0.28619528619528617,0.3752665245202559,0.4862778730703259,0.34710743801652894,0.3397129186602871,0.3132530120481928,0.2391304347826087,0.34285714285714286,0.20567375886524822,0.20863309352517986,0.28272251308900526,0.3438485804416404,0.25862068965517243,0.18,0.2953846153846154,0.4111111111111111,0.21518987341772153,0.17204301075268819,0.49433962264150944,0.25257731958762886,0.1697530864197531,0.1619047619047619,0.1881720430107527,0.25333333333333335,0.31746031746031744,0.2746478873239437,0.24344569288389514,0.3153846153846154,0.2,0.17672413793103448,0.5958333333333333,0.2,0.3391812865497076
0.07166123778501629,0.17857142857142858,0.2890625,0.06060606060606061,0.14814814814814814,0.04672897196261682,0.1447811447811448,0.27292110874200426,0.32504288164665524,0.2396694214876033,0.11004784688995216,0.1927710843373494,0.09782608695652174,0.21680672268907564,0.02127659574468085,0.014388489208633094,0.09947643979057591,0.12933753943217666,0.09195402298850575,0.04666666666666667,0.13538461538461538,0.2740740740740741,0.05379746835443038,0.02867383512544803,0.2339622641509434,0.12886597938144329,0.033950617283950615,0.02857142857142857,0.021505376344086023,0.07333333333333333,0.20634920634920634,0.2112676056338028,0.13108614232209737,0.11538461538461539,0.06666666666666667,0.06896551724137931,0.37083333333333335,0.047058823529411764,0.06432748538011696
0.026058631921824105,0.05844155844155844,0.0703125,0.010101010101010102,0.07407407407407407,0.007009345794392523,0.016835016835016835,0.08528784648187633,0.15180102915951973,0.18181818181818182,0.05263157894736842,0.12048192771084337,0.0,0.10084033613445378,0.0070921985815602835,0.0,0.005235602094240838,0.050473186119873815,0.011494252873563218,0.006666666666666667,0.006153846153846154,0.11851851851851852,0.00949367088607595,0.0,0.13584905660377358,0.04639175257731959,0.0030864197530864196,0.0,0.0,0.02666666666666667,0.007936507936507936,0.15492957746478872,0.0749063670411985,0.05384615384615385,0.006666666666666667,0.0,0.09166666666666666,0.011764705882352941,0.04093567251461988
0.25732899022801303,0.2792207792207792,0.4609375,0.20202020202020202,0.21604938271604937,0.1705607476635514,0.29292929292929293,0.36673773987206826,0.3516295025728988,0.2809917355371901,0.2631578947368421,0.24096385542168675,0.07608695652173914,0.2134453781512605,0.07092198581560284,0.2446043165467626,0.2094240837696335,0.29337539432176657,0.28160919540229884,0.10666666666666667,0.2523076923076923,0.35185185185185186,0.1550632911392405,0.035842293906810034,0.4528301886792453,0.27319587628865977,0.05555555555555555,0.12380952380952381,0.06451612903225806,0.12,0.2857142857142857,0.2676056338028169,0.19850187265917604,0.34615384615384615,0.1,0.31896551724137934,0.4875,0.1411764705882353,0.4093567251461988
0.12052117263843648,0.18831168831168832,0.359375,0.06060606060606061,0.15432098765432098,0.053738317757009345,0.18855218855218855,0.27505330490405117,0.2221269296740995,0.10743801652892562,0.1339712918660287,0.20481927710843373,0.05434782608695652,0.10756302521008404,0.03546099290780142,0.1510791366906475,0.13612565445026178,0.12302839116719243,0.12643678160919541,0.09333333333333334,0.16,0.23333333333333334,0.06962025316455696,0.014336917562724014,0.3471698113207547,0.14432989690721648,0.024691358024691357,0.047619047619047616,0.03225806451612903,0.08,0.2222222222222222,0.21830985915492956,0.16104868913857678,0.2076923076923077,0.06666666666666667,0.22844827586206898,0.375,0.08235294117647059,0.30994152046783624
0.026058631921824105,0.11688311688311688,0.2109375,0.010101010101010102,0.11728395061728394,0.009345794392523364,0.12457912457912458,0.19829424307036247,0.13550600343053174,0.008264462809917356,0.019138755980861243,0.1746987951807229,0.010869565217391304,0.03529411764705882,0.0,0.050359712230215826,0.05235602094240838,0.015772870662460567,0.017241379310344827,0.013333333333333334,0.08923076923076922,0.17407407407407408,0.015822784810126583,0.0,0.20754716981132076,0.06701030927835051,0.006172839506172839,0.01904761904761905,0.0,0.04,0.1746031746031746,0.176056338028169,0.11610486891385768,0.11538461538461539,0.0,0.09051724137931035,0.24166666666666667,0.011764705882352941,0.14035087719298245
0.0,0.012987012987012988,0.078125,0.0,0.06172839506172839,0.002336448598130841,0.010101010101010102,0.10021321961620469,0.0548885077186964,0.0,0.0,0.12048192771084337,0.010869565217391304,0.0067226890756302525,0.0,0.014388489208633094,0.010471204188481676,0.0,0.005747126436781609,0.013333333333333334,0.003076923076923077,0.08888888888888889,0.00949367088607595,0.0,0.05660377358490566,0.015463917525773196,0.006172839506172839,0.0,0.0,0.02666666666666667,0.03968253968253968,0.09154929577464789,0.04868913857677903,0.08461538461538462,0.0,0.008620689655172414,0.07916666666666666,0.0,0.07017543859649122
0.26384364820846906,0.2435064935064935,0.2890625,0.5858585858585859,0.5432098765432098,0.31542056074766356,0.2222222222222222,0.26439232409381663,0.43567753001715265,0.3884297520661157,0.24880382775119617,0.3373493975903614,0.18478260869565216,0.32100840336134456,0.2127659574468085,0.34532374100719426,0.18848167539267016,0.1861198738170347,0.23563218390804597,0.13333333333333333,0.23384615384615384,0.36666666666666664,0.23734177215189872,0.2007168458781362,0.5283018867924528,0.3247422680412371,0.20987654320987653,0.24761904761904763,0.25268817204301075,0.24666666666666667,0.25396825396825395,0.45774647887323944,0.2808988764044944,0.5153846153846153,0.22666666666666666,0.36637931034482757,0.6333333333333333,0.27058823529411763,0.4853801169590643
